#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
7.000000,  0.00,     7255.0,   0.9072E+29
7.000000,  0.00,     7260.0,   0.9097E+29
7.000000,  0.00,     7265.0,   0.9145E+29
7.000000,  0.00,     7270.0,   0.9208E+29
7.000000,  0.00,     7275.0,   0.9130E+29
7.000000,  0.00,     7280.0,   0.9086E+29
7.000000,  0.00,     7285.0,   0.9020E+29
7.000000,  0.00,     7290.0,   0.8943E+29
7.000000,  0.00,     7295.0,   0.9129E+29
7.000000,  0.00,     7300.0,   0.9248E+29
7.000000,  0.00,     7305.0,   0.9247E+29
7.000000,  0.00,     7310.0,   0.9256E+29
7.000000,  0.00,     7315.0,   0.9301E+29
7.000000,  0.00,     7320.0,   0.9332E+29
7.000000,  0.00,     7325.0,   0.9351E+29
7.000000,  0.00,     7330.0,   0.9403E+29
7.000000,  0.00,     7335.0,   0.9514E+29
7.000000,  0.00,     7340.0,   0.9575E+29
7.000000,  0.00,     7345.0,   0.9492E+29
7.000000,  0.00,     7350.0,   0.9397E+29
7.000000,  0.00,     7355.0,   0.9290E+29
7.000000,  0.00,     7360.0,   0.9300E+29
7.000000,  0.00,     7365.0,   0.9364E+29
7.000000,  0.00,     7370.0,   0.9475E+29
7.000000,  0.00,     7375.0,   0.9564E+29
7.000000,  0.00,     7380.0,   0.9574E+29
7.000000,  0.00,     7385.0,   0.9442E+29
7.000000,  0.00,     7390.0,   0.9426E+29
7.000000,  0.00,     7395.0,   0.9544E+29
7.000000,  0.00,     7400.0,   0.9555E+29
7.000000,  0.00,     7405.0,   0.9556E+29
7.000000,  0.00,     7410.0,   0.9469E+29
7.000000,  0.00,     7415.0,   0.9431E+29
7.000000,  0.00,     7420.0,   0.9475E+29
7.000000,  0.00,     7425.0,   0.9623E+29
7.000000,  0.00,     7430.0,   0.9721E+29
7.000000,  0.00,     7435.0,   0.9731E+29
7.000000,  0.00,     7440.0,   0.9653E+29
7.000000,  0.00,     7445.0,   0.9570E+29
7.000000,  0.00,     7450.0,   0.9628E+29
7.000000,  0.00,     7455.0,   0.9663E+29
7.000000,  0.00,     7460.0,   0.9605E+29
7.000000,  0.00,     7465.0,   0.9649E+29
7.000000,  0.00,     7470.0,   0.9705E+29
7.000000,  0.00,     7475.0,   0.9669E+29
7.000000,  0.00,     7480.0,   0.9656E+29
7.000000,  0.00,     7485.0,   0.9651E+29
7.000000,  0.00,     7490.0,   0.9592E+29
7.000000,  0.00,     7495.0,   0.9556E+29
7.000000,  0.00,     7500.0,   0.9679E+29
7.000000,  0.00,     7505.0,   0.9694E+29
7.000000,  0.00,     7510.0,   0.9658E+29
7.000000,  0.00,     7515.0,   0.9713E+29
7.000000,  0.00,     7520.0,   0.9692E+29
7.000000,  0.00,     7525.0,   0.9615E+29
7.000000,  0.00,     7530.0,   0.9617E+29
7.000000,  0.00,     7535.0,   0.9684E+29
7.000000,  0.00,     7540.0,   0.9722E+29
7.000000,  0.00,     7545.0,   0.9711E+29
7.000000,  0.00,     7550.0,   0.9713E+29
7.000000,  0.00,     7555.0,   0.9702E+29
7.000000,  0.00,     7560.0,   0.9701E+29
7.000000,  0.00,     7565.0,   0.9701E+29
7.000000,  0.00,     7570.0,   0.9693E+29
7.000000,  0.00,     7575.0,   0.9674E+29
7.000000,  0.00,     7580.0,   0.9631E+29
7.000000,  0.00,     7585.0,   0.9541E+29
7.000000,  0.00,     7590.0,   0.9470E+29
7.000000,  0.00,     7595.0,   0.9419E+29
7.000000,  0.00,     7600.0,   0.9398E+29
7.000000,  0.00,     7605.0,   0.9392E+29
7.000000,  0.00,     7610.0,   0.9361E+29
7.000000,  0.00,     7615.0,   0.9355E+29
7.000000,  0.00,     7620.0,   0.9381E+29
7.000000,  0.00,     7625.0,   0.9343E+29
7.000000,  0.00,     7630.0,   0.9266E+29
7.000000,  0.00,     7635.0,   0.9224E+29
7.000000,  0.00,     7640.0,   0.9192E+29
7.000000,  0.00,     7645.0,   0.9166E+29
7.000000,  0.00,     7650.0,   0.9135E+29
7.000000,  0.00,     7655.0,   0.9094E+29
7.000000,  0.00,     7660.0,   0.9059E+29
7.000000,  0.00,     7665.0,   0.9063E+29
7.000000,  0.00,     7670.0,   0.9103E+29
7.000000,  0.00,     7675.0,   0.9135E+29
7.000000,  0.00,     7680.0,   0.9148E+29
7.000000,  0.00,     7685.0,   0.9138E+29
7.000000,  0.00,     7690.0,   0.9109E+29
7.000000,  0.00,     7695.0,   0.9084E+29
7.000000,  0.00,     7700.0,   0.9076E+29
7.000000,  0.00,     7705.0,   0.9072E+29
7.000000,  0.00,     7710.0,   0.9054E+29
7.000000,  0.00,     7715.0,   0.9046E+29
7.000000,  0.00,     7720.0,   0.9069E+29
7.000000,  0.00,     7725.0,   0.9074E+29
7.000000,  0.00,     7730.0,   0.9103E+29
7.000000,  0.00,     7735.0,   0.9164E+29
7.000000,  0.00,     7740.0,   0.9144E+29
7.000000,  0.00,     7745.0,   0.9006E+29
7.000000,  0.00,     7750.0,   0.8972E+29
7.000000,  0.00,     7755.0,   0.9106E+29
7.000000,  0.00,     7760.0,   0.9152E+29
7.000000,  0.00,     7765.0,   0.9145E+29
7.000000,  0.00,     7770.0,   0.9085E+29
7.000000,  0.00,     7775.0,   0.9025E+29
7.000000,  0.00,     7780.0,   0.8992E+29
7.000000,  0.00,     7785.0,   0.9007E+29
7.000000,  0.00,     7790.0,   0.9061E+29
7.000000,  0.00,     7795.0,   0.9122E+29
7.000000,  0.00,     7800.0,   0.9156E+29
7.000000,  0.00,     7805.0,   0.9185E+29
7.000000,  0.00,     7810.0,   0.9150E+29
7.000000,  0.00,     7815.0,   0.9191E+29
7.000000,  0.00,     7820.0,   0.9194E+29
7.000000,  0.00,     7825.0,   0.9158E+29
7.000000,  0.00,     7830.0,   0.9028E+29
7.000000,  0.00,     7835.0,   0.8931E+29
7.000000,  0.00,     7840.0,   0.8993E+29
7.000000,  0.00,     7845.0,   0.9014E+29
7.000000,  0.00,     7850.0,   0.9004E+29
7.000000,  0.00,     7855.0,   0.9034E+29
7.000000,  0.00,     7860.0,   0.9090E+29
7.000000,  0.00,     7865.0,   0.9077E+29
7.000000,  0.00,     7870.0,   0.9030E+29
7.000000,  0.00,     7875.0,   0.8990E+29
7.000000,  0.00,     7880.0,   0.8987E+29
7.000000,  0.00,     7885.0,   0.9026E+29
7.000000,  0.00,     7890.0,   0.9012E+29
7.000000,  0.00,     7895.0,   0.8894E+29
7.000000,  0.00,     7900.0,   0.8835E+29
7.000000,  0.00,     7905.0,   0.8798E+29
7.000000,  0.00,     7910.0,   0.8732E+29
7.000000,  0.00,     7915.0,   0.8700E+29
7.000000,  0.00,     7920.0,   0.8753E+29
7.000000,  0.00,     7925.0,   0.8808E+29
7.000000,  0.00,     7930.0,   0.8774E+29
7.000000,  0.00,     7935.0,   0.8727E+29
7.000000,  0.00,     7940.0,   0.8682E+29
7.000000,  0.00,     7945.0,   0.8661E+29
7.000000,  0.00,     7950.0,   0.8758E+29
7.000000,  0.00,     7955.0,   0.8829E+29
7.000000,  0.00,     7960.0,   0.8853E+29
7.000000,  0.00,     7965.0,   0.8894E+29
7.000000,  0.00,     7970.0,   0.8950E+29
7.000000,  0.00,     7975.0,   0.8974E+29
7.000000,  0.00,     7980.0,   0.8976E+29
7.000000,  0.00,     7985.0,   0.8979E+29
7.000000,  0.00,     7990.0,   0.8952E+29
7.000000,  0.00,     7995.0,   0.8867E+29
7.000000,  0.00,     8000.0,   0.8839E+29
7.000000,  0.00,     8005.0,   0.8932E+29
7.000000,  0.00,     8010.0,   0.8974E+29
7.000000,  0.00,     8015.0,   0.9028E+29
7.000000,  0.00,     8020.0,   0.9008E+29
7.000000,  0.00,     8025.0,   0.8876E+29
7.000000,  0.00,     8030.0,   0.8879E+29
7.000000,  0.00,     8035.0,   0.8983E+29
7.000000,  0.00,     8040.0,   0.8971E+29
7.000000,  0.00,     8045.0,   0.8878E+29
7.000000,  0.00,     8050.0,   0.8909E+29
7.000000,  0.00,     8055.0,   0.9054E+29
7.000000,  0.00,     8060.0,   0.9121E+29
7.000000,  0.00,     8065.0,   0.9065E+29
7.000000,  0.00,     8070.0,   0.8985E+29
7.000000,  0.00,     8075.0,   0.8974E+29
7.000000,  0.00,     8080.0,   0.8971E+29
7.000000,  0.00,     8085.0,   0.8939E+29
7.000000,  0.00,     8090.0,   0.8886E+29
7.000000,  0.00,     8095.0,   0.8820E+29
7.000000,  0.00,     8100.0,   0.8859E+29
7.000000,  0.00,     8105.0,   0.8905E+29
7.000000,  0.00,     8110.0,   0.8900E+29
7.000000,  0.00,     8115.0,   0.8880E+29
7.000000,  0.00,     8120.0,   0.8929E+29
7.000000,  0.00,     8125.0,   0.8995E+29
7.000000,  0.00,     8130.0,   0.9000E+29
7.000000,  0.00,     8135.0,   0.9011E+29
7.000000,  0.00,     8140.0,   0.9014E+29
7.000000,  0.00,     8145.0,   0.8977E+29
7.000000,  0.00,     8150.0,   0.8957E+29
7.000000,  0.00,     8155.0,   0.8973E+29
7.000000,  0.00,     8160.0,   0.8918E+29
7.000000,  0.00,     8165.0,   0.8892E+29
7.000000,  0.00,     8170.0,   0.8954E+29
7.000000,  0.00,     8175.0,   0.8928E+29
7.000000,  0.00,     8180.0,   0.8836E+29
7.000000,  0.00,     8185.0,   0.8796E+29
7.000000,  0.00,     8190.0,   0.8813E+29
7.000000,  0.00,     8195.0,   0.8760E+29
7.000000,  0.00,     8200.0,   0.8805E+29
7.000000,  0.00,     8205.0,   0.8912E+29
7.000000,  0.00,     8210.0,   0.8936E+29
7.000000,  0.00,     8215.0,   0.8934E+29
7.000000,  0.00,     8220.0,   0.8886E+29
7.000000,  0.00,     8225.0,   0.8804E+29
7.000000,  0.00,     8230.0,   0.8726E+29
7.000000,  0.00,     8235.0,   0.8862E+29
7.000000,  0.00,     8240.0,   0.8971E+29
7.000000,  0.00,     8245.0,   0.8999E+29
7.000000,  0.00,     8250.0,   0.9008E+29
7.000000,  0.00,     8255.0,   0.8947E+29
7.000000,  0.00,     8260.0,   0.9005E+29
7.000000,  0.00,     8265.0,   0.9063E+29
7.000000,  0.00,     8270.0,   0.9037E+29
7.000000,  0.00,     8275.0,   0.8950E+29
7.000000,  0.00,     8280.0,   0.8934E+29
7.000000,  0.00,     8285.0,   0.8879E+29
7.000000,  0.00,     8290.0,   0.8792E+29
7.000000,  0.00,     8295.0,   0.8739E+29
7.000000,  0.00,     8300.0,   0.8700E+29
7.000000,  0.00,     8305.0,   0.8630E+29
7.000000,  0.00,     8310.0,   0.8625E+29
7.000000,  0.00,     8315.0,   0.8688E+29
7.000000,  0.00,     8320.0,   0.8680E+29
7.000000,  0.00,     8325.0,   0.8637E+29
7.000000,  0.00,     8330.0,   0.8579E+29
7.000000,  0.00,     8335.0,   0.8563E+29
7.000000,  0.00,     8340.0,   0.8562E+29
7.000000,  0.00,     8345.0,   0.8585E+29
7.000000,  0.00,     8350.0,   0.8631E+29
7.000000,  0.00,     8355.0,   0.8684E+29
7.000000,  0.00,     8360.0,   0.8680E+29
7.000000,  0.00,     8365.0,   0.8676E+29
7.000000,  0.00,     8370.0,   0.8690E+29
7.000000,  0.00,     8375.0,   0.8638E+29
7.000000,  0.00,     8380.0,   0.8528E+29
7.000000,  0.00,     8385.0,   0.8407E+29
7.000000,  0.00,     8390.0,   0.8448E+29
7.000000,  0.00,     8395.0,   0.8553E+29
7.000000,  0.00,     8400.0,   0.8604E+29
7.000000,  0.00,     8405.0,   0.8660E+29
7.000000,  0.00,     8410.0,   0.8658E+29
7.000000,  0.00,     8415.0,   0.8629E+29
7.000000,  0.00,     8420.0,   0.8592E+29
7.000000,  0.00,     8425.0,   0.8507E+29
7.000000,  0.00,     8430.0,   0.8484E+29
7.000000,  0.00,     8435.0,   0.8372E+29
7.000000,  0.00,     8440.0,   0.8395E+29
7.000000,  0.00,     8445.0,   0.8462E+29
7.000000,  0.00,     8450.0,   0.8517E+29
7.000000,  0.00,     8455.0,   0.8539E+29
7.000000,  0.00,     8460.0,   0.8521E+29
7.000000,  0.00,     8465.0,   0.8423E+29
7.000000,  0.00,     8470.0,   0.8396E+29
7.000000,  0.00,     8475.0,   0.8503E+29
7.000000,  0.00,     8480.0,   0.8534E+29
7.000000,  0.00,     8485.0,   0.8519E+29
7.000000,  0.00,     8490.0,   0.8370E+29
7.000000,  0.00,     8495.0,   0.7855E+29
7.000000,  0.00,     8500.0,   0.7670E+29
7.000000,  0.00,     8505.0,   0.8031E+29
7.000000,  0.00,     8510.0,   0.8193E+29
7.000000,  0.00,     8515.0,   0.8169E+29
7.000000,  0.00,     8520.0,   0.8242E+29
7.000000,  0.00,     8525.0,   0.8225E+29
7.000000,  0.00,     8530.0,   0.8044E+29
7.000000,  0.00,     8535.0,   0.7574E+29
7.000000,  0.00,     8540.0,   0.6798E+29
7.000000,  0.00,     8545.0,   0.6906E+29
7.000000,  0.00,     8550.0,   0.7636E+29
7.000000,  0.00,     8555.0,   0.8061E+29
7.000000,  0.00,     8560.0,   0.8276E+29
7.000000,  0.00,     8565.0,   0.8365E+29
7.000000,  0.00,     8570.0,   0.8361E+29
7.000000,  0.00,     8575.0,   0.8356E+29
7.000000,  0.00,     8580.0,   0.8341E+29
7.000000,  0.00,     8585.0,   0.8345E+29
7.000000,  0.00,     8590.0,   0.8358E+29
7.000000,  0.00,     8595.0,   0.8335E+29
7.000000,  0.00,     8600.0,   0.8335E+29
7.000000,  0.00,     8605.0,   0.8330E+29
7.000000,  0.00,     8610.0,   0.8275E+29
7.000000,  0.00,     8615.0,   0.8289E+29
7.000000,  0.00,     8620.0,   0.8330E+29
7.000000,  0.00,     8625.0,   0.8397E+29
7.000000,  0.00,     8630.0,   0.8460E+29
7.000000,  0.00,     8635.0,   0.8514E+29
7.000000,  0.00,     8640.0,   0.8529E+29
7.000000,  0.00,     8645.0,   0.8437E+29
7.000000,  0.00,     8650.0,   0.8239E+29
7.000000,  0.00,     8655.0,   0.7879E+29
7.000000,  0.00,     8660.0,   0.7206E+29
7.000000,  0.00,     8665.0,   0.7228E+29
7.000000,  0.00,     8670.0,   0.7747E+29
7.000000,  0.00,     8675.0,   0.7999E+29
7.000000,  0.00,     8680.0,   0.8196E+29
7.000000,  0.00,     8685.0,   0.8225E+29
7.000000,  0.00,     8690.0,   0.8235E+29
7.000000,  0.00,     8695.0,   0.8398E+29
7.000000,  0.00,     8700.0,   0.8440E+29
7.000000,  0.00,     8705.0,   0.8518E+29
7.000000,  0.00,     8710.0,   0.8523E+29
7.000000,  0.00,     8715.0,   0.8558E+29
7.000000,  0.00,     8720.0,   0.8618E+29
7.000000,  0.00,     8725.0,   0.8590E+29
7.000000,  0.00,     8730.0,   0.8550E+29
7.000000,  0.00,     8735.0,   0.8516E+29
7.000000,  0.00,     8740.0,   0.8512E+29
7.000000,  0.00,     8745.0,   0.8537E+29
7.000000,  0.00,     8750.0,   0.8489E+29
7.000000,  0.00,     8755.0,   0.8462E+29
7.000000,  0.00,     8760.0,   0.8454E+29
7.000000,  0.00,     8765.0,   0.8411E+29
7.000000,  0.00,     8770.0,   0.8385E+29
7.000000,  0.00,     8775.0,   0.8438E+29
7.000000,  0.00,     8780.0,   0.8522E+29
7.000000,  0.00,     8785.0,   0.8531E+29
7.000000,  0.00,     8790.0,   0.8468E+29
7.000000,  0.00,     8795.0,   0.8427E+29
7.000000,  0.00,     8800.0,   0.8372E+29
7.000000,  0.00,     8805.0,   0.8172E+29
7.000000,  0.00,     8810.0,   0.8273E+29
7.000000,  0.00,     8815.0,   0.8471E+29
7.000000,  0.00,     8820.0,   0.8455E+29
7.000000,  0.00,     8825.0,   0.8438E+29
7.000000,  0.00,     8830.0,   0.8550E+29
7.000000,  0.00,     8835.0,   0.8546E+29
7.000000,  0.00,     8840.0,   0.8555E+29
7.000000,  0.00,     8845.0,   0.8636E+29
7.000000,  0.00,     8850.0,   0.8655E+29
7.000000,  0.00,     8855.0,   0.8585E+29
7.000000,  0.00,     8860.0,   0.8397E+29
7.000000,  0.00,     8865.0,   0.8256E+29
7.000000,  0.00,     8870.0,   0.8232E+29
7.000000,  0.00,     8875.0,   0.8237E+29
7.000000,  0.00,     8880.0,   0.8253E+29
7.000000,  0.00,     8885.0,   0.8333E+29
7.000000,  0.00,     8890.0,   0.8372E+29
7.000000,  0.00,     8895.0,   0.8406E+29
7.000000,  0.00,     8900.0,   0.8453E+29
7.000000,  0.00,     8905.0,   0.8464E+29
7.000000,  0.00,     8910.0,   0.8426E+29
7.000000,  0.00,     8915.0,   0.8379E+29
7.000000,  0.00,     8920.0,   0.8303E+29
7.000000,  0.00,     8925.0,   0.8225E+29
7.000000,  0.00,     8930.0,   0.8200E+29
7.000000,  0.00,     8935.0,   0.8215E+29
7.000000,  0.00,     8940.0,   0.8197E+29
7.000000,  0.00,     8945.0,   0.8168E+29
7.000000,  0.00,     8950.0,   0.8215E+29
7.000000,  0.00,     8955.0,   0.8270E+29
7.000000,  0.00,     8960.0,   0.8288E+29
7.000000,  0.00,     8965.0,   0.8262E+29
7.000000,  0.00,     8970.0,   0.8272E+29
7.000000,  0.00,     8975.0,   0.8266E+29
7.000000,  0.00,     8980.0,   0.8266E+29
7.000000,  0.00,     8985.0,   0.8186E+29
7.000000,  0.00,     8990.0,   0.8104E+29
7.000000,  0.00,     8995.0,   0.8187E+29
7.000000,  0.00,     9000.0,   0.8143E+29
7.000000,  0.00,     9005.0,   0.8129E+29
7.000000,  0.00,     9010.0,   0.8099E+29
7.000000,  0.00,     9015.0,   0.8104E+29
7.000000,  0.00,     9020.0,   0.8191E+29
7.000000,  0.00,     9025.0,   0.8276E+29
7.000000,  0.00,     9030.0,   0.8437E+29
7.000000,  0.00,     9035.0,   0.8545E+29
7.000000,  0.00,     9040.0,   0.8570E+29
7.000000,  0.00,     9045.0,   0.8535E+29
7.000000,  0.00,     9050.0,   0.8486E+29
7.000000,  0.00,     9055.0,   0.8432E+29
7.000000,  0.00,     9060.0,   0.8369E+29
7.000000,  0.00,     9065.0,   0.8316E+29
7.000000,  0.00,     9070.0,   0.8248E+29
7.000000,  0.00,     9075.0,   0.8191E+29
7.000000,  0.00,     9080.0,   0.8130E+29
7.000000,  0.00,     9085.0,   0.8059E+29
7.000000,  0.00,     9090.0,   0.8037E+29
7.000000,  0.00,     9095.0,   0.8092E+29
7.000000,  0.00,     9100.0,   0.8092E+29
7.000000,  0.00,     9105.0,   0.8133E+29
7.000000,  0.00,     9110.0,   0.8142E+29
7.000000,  0.00,     9115.0,   0.8107E+29
7.000000,  0.00,     9120.0,   0.8089E+29
7.000000,  0.00,     9125.0,   0.8113E+29
7.000000,  0.00,     9130.0,   0.8051E+29
7.000000,  0.00,     9135.0,   0.7979E+29
7.000000,  0.00,     9140.0,   0.7954E+29
7.000000,  0.00,     9145.0,   0.7923E+29
7.000000,  0.00,     9150.0,   0.7863E+29
7.000000,  0.00,     9155.0,   0.7819E+29
7.000000,  0.00,     9160.0,   0.7864E+29
7.000000,  0.00,     9165.0,   0.7861E+29
7.000000,  0.00,     9170.0,   0.7768E+29
7.000000,  0.00,     9175.0,   0.7747E+29
7.000000,  0.00,     9180.0,   0.7838E+29
7.000000,  0.00,     9185.0,   0.7907E+29
7.000000,  0.00,     9190.0,   0.7948E+29
7.000000,  0.00,     9195.0,   0.7977E+29
7.000000,  0.00,     9200.0,   0.8005E+29
7.000000,  0.00,     9205.0,   0.7983E+29
7.000000,  0.00,     9210.0,   0.7934E+29
7.000000,  0.00,     9215.0,   0.7917E+29
7.000000,  0.00,     9220.0,   0.7947E+29
7.000000,  0.00,     9225.0,   0.7951E+29
7.000000,  0.00,     9230.0,   0.7924E+29
7.000000,  0.00,     9235.0,   0.7882E+29
7.000000,  0.00,     9240.0,   0.7828E+29
7.000000,  0.00,     9245.0,   0.7773E+29
7.000000,  0.00,     9250.0,   0.7736E+29
7.000000,  0.00,     9255.0,   0.7714E+29
7.000000,  0.00,     9260.0,   0.7755E+29
7.000000,  0.00,     9265.0,   0.7834E+29
7.000000,  0.00,     9270.0,   0.7905E+29
7.000000,  0.00,     9275.0,   0.7911E+29
7.000000,  0.00,     9280.0,   0.7898E+29
7.000000,  0.00,     9285.0,   0.7883E+29
7.000000,  0.00,     9290.0,   0.7823E+29
7.000000,  0.00,     9295.0,   0.7758E+29
7.000000,  0.00,     9300.0,   0.7687E+29
7.000000,  0.00,     9305.0,   0.7603E+29
7.000000,  0.00,     9310.0,   0.7508E+29
7.000000,  0.00,     9315.0,   0.7399E+29
7.000000,  0.00,     9320.0,   0.7374E+29
7.000000,  0.00,     9325.0,   0.7396E+29
7.000000,  0.00,     9330.0,   0.7495E+29
7.000000,  0.00,     9335.0,   0.7468E+29
7.000000,  0.00,     9340.0,   0.7425E+29
7.000000,  0.00,     9345.0,   0.7393E+29
7.000000,  0.00,     9350.0,   0.7503E+29
7.000000,  0.00,     9355.0,   0.7326E+29
7.000000,  0.00,     9360.0,   0.7386E+29
7.000000,  0.00,     9365.0,   0.7456E+29
7.000000,  0.00,     9370.0,   0.7465E+29
7.000000,  0.00,     9375.0,   0.7621E+29
7.000000,  0.00,     9380.0,   0.7728E+29
7.000000,  0.00,     9385.0,   0.7942E+29
7.000000,  0.00,     9390.0,   0.8152E+29
7.000000,  0.00,     9395.0,   0.8257E+29
7.000000,  0.00,     9400.0,   0.8177E+29
7.000000,  0.00,     9405.0,   0.8028E+29
7.000000,  0.00,     9410.0,   0.7773E+29
7.000000,  0.00,     9415.0,   0.7605E+29
7.000000,  0.00,     9420.0,   0.7463E+29
7.000000,  0.00,     9425.0,   0.7264E+29
7.000000,  0.00,     9430.0,   0.7144E+29
7.000000,  0.00,     9435.0,   0.7184E+29
7.000000,  0.00,     9440.0,   0.7056E+29
7.000000,  0.00,     9445.0,   0.7205E+29
7.000000,  0.00,     9450.0,   0.7370E+29
7.000000,  0.00,     9455.0,   0.7369E+29
7.000000,  0.00,     9460.0,   0.7414E+29
7.000000,  0.00,     9465.0,   0.7579E+29
7.000000,  0.00,     9470.0,   0.7644E+29
7.000000,  0.00,     9475.0,   0.7630E+29
7.000000,  0.00,     9480.0,   0.7538E+29
7.000000,  0.00,     9485.0,   0.7599E+29
7.000000,  0.00,     9490.0,   0.7622E+29
7.000000,  0.00,     9495.0,   0.7449E+29
7.000000,  0.00,     9500.0,   0.7406E+29
7.000000,  0.00,     9505.0,   0.7609E+29
7.000000,  0.00,     9510.0,   0.7771E+29
7.000000,  0.00,     9515.0,   0.7717E+29
7.000000,  0.00,     9520.0,   0.7678E+29
7.000000,  0.00,     9525.0,   0.7771E+29
7.000000,  0.00,     9530.0,   0.7868E+29
7.000000,  0.00,     9535.0,   0.7866E+29
7.000000,  0.00,     9540.0,   0.7793E+29
7.000000,  0.00,     9545.0,   0.7664E+29
7.000000,  0.00,     9550.0,   0.7669E+29
7.000000,  0.00,     9555.0,   0.7575E+29
7.000000,  0.00,     9560.0,   0.7616E+29
7.000000,  0.00,     9565.0,   0.7540E+29
7.000000,  0.00,     9570.0,   0.7560E+29
7.000000,  0.00,     9575.0,   0.7571E+29
7.000000,  0.00,     9580.0,   0.7488E+29
7.000000,  0.00,     9585.0,   0.7438E+29
7.000000,  0.00,     9590.0,   0.7393E+29
7.000000,  0.00,     9595.0,   0.7419E+29
7.000000,  0.00,     9600.0,   0.7480E+29
7.000000,  0.00,     9605.0,   0.7507E+29
7.000000,  0.00,     9610.0,   0.7573E+29
7.000000,  0.00,     9615.0,   0.7613E+29
7.000000,  0.00,     9620.0,   0.7596E+29
7.000000,  0.00,     9625.0,   0.7586E+29
7.000000,  0.00,     9630.0,   0.7585E+29
7.000000,  0.00,     9635.0,   0.7513E+29
7.000000,  0.00,     9640.0,   0.7473E+29
7.000000,  0.00,     9645.0,   0.7443E+29
7.000000,  0.00,     9650.0,   0.7456E+29
7.000000,  0.00,     9655.0,   0.7474E+29
7.000000,  0.00,     9660.0,   0.7468E+29
7.000000,  0.00,     9665.0,   0.7486E+29
7.000000,  0.00,     9670.0,   0.7524E+29
7.000000,  0.00,     9675.0,   0.7526E+29
7.000000,  0.00,     9680.0,   0.7522E+29
7.000000,  0.00,     9685.0,   0.7538E+29
7.000000,  0.00,     9690.0,   0.7538E+29
7.000000,  0.00,     9695.0,   0.7553E+29
7.000000,  0.00,     9700.0,   0.7516E+29
7.000000,  0.00,     9705.0,   0.7521E+29
7.000000,  0.00,     9710.0,   0.7556E+29
7.000000,  0.00,     9715.0,   0.7554E+29
7.000000,  0.00,     9720.0,   0.7527E+29
7.000000,  0.00,     9725.0,   0.7508E+29
7.000000,  0.00,     9730.0,   0.7466E+29
7.000000,  0.00,     9735.0,   0.7413E+29
7.000000,  0.00,     9740.0,   0.7376E+29
7.000000,  0.00,     9745.0,   0.7345E+29
7.000000,  0.00,     9750.0,   0.7338E+29
7.000000,  0.00,     9755.0,   0.7348E+29
7.000000,  0.00,     9760.0,   0.7352E+29
7.000000,  0.00,     9765.0,   0.7352E+29
7.000000,  0.00,     9770.0,   0.7360E+29
7.000000,  0.00,     9775.0,   0.7364E+29
7.000000,  0.00,     9780.0,   0.7359E+29
7.000000,  0.00,     9785.0,   0.7352E+29
7.000000,  0.00,     9790.0,   0.7392E+29
7.000000,  0.00,     9795.0,   0.7444E+29
7.000000,  0.00,     9800.0,   0.7481E+29
7.000000,  0.00,     9805.0,   0.7486E+29
7.000000,  0.00,     9810.0,   0.7504E+29
7.000000,  0.00,     9815.0,   0.7479E+29
7.000000,  0.00,     9820.0,   0.7466E+29
7.000000,  0.00,     9825.0,   0.7464E+29
7.000000,  0.00,     9830.0,   0.7466E+29
7.000000,  0.00,     9835.0,   0.7478E+29
7.000000,  0.00,     9840.0,   0.7497E+29
7.000000,  0.00,     9845.0,   0.7483E+29
7.000000,  0.00,     9850.0,   0.7489E+29
7.000000,  0.00,     9855.0,   0.7447E+29
7.000000,  0.00,     9860.0,   0.7431E+29
7.000000,  0.00,     9865.0,   0.7426E+29
7.000000,  0.00,     9870.0,   0.7431E+29
7.000000,  0.00,     9875.0,   0.7430E+29
7.000000,  0.00,     9880.0,   0.7440E+29
7.000000,  0.00,     9885.0,   0.7442E+29
7.000000,  0.00,     9890.0,   0.7447E+29
7.000000,  0.00,     9895.0,   0.7417E+29
7.000000,  0.00,     9900.0,   0.7425E+29
7.000000,  0.00,     9905.0,   0.7443E+29
7.000000,  0.00,     9910.0,   0.7442E+29
7.000000,  0.00,     9915.0,   0.7405E+29
7.000000,  0.00,     9920.0,   0.7430E+29
7.000000,  0.00,     9925.0,   0.7406E+29
7.000000,  0.00,     9930.0,   0.7415E+29
7.000000,  0.00,     9935.0,   0.7436E+29
7.000000,  0.00,     9940.0,   0.7416E+29
7.000000,  0.00,     9945.0,   0.7423E+29
7.000000,  0.00,     9950.0,   0.7416E+29
7.000000,  0.00,     9955.0,   0.7433E+29
7.000000,  0.00,     9960.0,   0.7424E+29
7.000000,  0.00,     9965.0,   0.7448E+29
7.000000,  0.00,     9970.0,   0.7454E+29
7.000000,  0.00,     9975.0,   0.7470E+29
7.000000,  0.00,     9980.0,   0.7430E+29
7.000000,  0.00,     9985.0,   0.7402E+29
7.000000,  0.00,     9990.0,   0.7386E+29
7.000000,  0.00,     9995.0,   0.7399E+29
7.000000,  0.00,    10000.0,   0.7453E+29
7.000000,  0.00,    10005.0,   0.7462E+29
7.000000,  0.00,    10010.0,   0.7464E+29
7.000000,  0.00,    10015.0,   0.7483E+29
7.000000,  0.00,    10020.0,   0.7499E+29
