#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
0.400000,  0.00,     6645.0,   0.8366E+30
0.400000,  0.00,     6650.0,   0.8365E+30
0.400000,  0.00,     6655.0,   0.8347E+30
0.400000,  0.00,     6660.0,   0.8276E+30
0.400000,  0.00,     6665.0,   0.8202E+30
0.400000,  0.00,     6670.0,   0.8221E+30
0.400000,  0.00,     6675.0,   0.8203E+30
0.400000,  0.00,     6680.0,   0.8209E+30
0.400000,  0.00,     6685.0,   0.8275E+30
0.400000,  0.00,     6690.0,   0.8306E+30
0.400000,  0.00,     6695.0,   0.8264E+30
0.400000,  0.00,     6700.0,   0.8223E+30
0.400000,  0.00,     6705.0,   0.8210E+30
0.400000,  0.00,     6710.0,   0.8173E+30
0.400000,  0.00,     6715.0,   0.8101E+30
0.400000,  0.00,     6720.0,   0.8117E+30
0.400000,  0.00,     6725.0,   0.8177E+30
0.400000,  0.00,     6730.0,   0.8175E+30
0.400000,  0.00,     6735.0,   0.8158E+30
0.400000,  0.00,     6740.0,   0.8127E+30
0.400000,  0.00,     6745.0,   0.8117E+30
0.400000,  0.00,     6750.0,   0.8114E+30
0.400000,  0.00,     6755.0,   0.8145E+30
0.400000,  0.00,     6760.0,   0.8218E+30
0.400000,  0.00,     6765.0,   0.8232E+30
0.400000,  0.00,     6770.0,   0.8206E+30
0.400000,  0.00,     6775.0,   0.8251E+30
0.400000,  0.00,     6780.0,   0.8264E+30
0.400000,  0.00,     6785.0,   0.8214E+30
0.400000,  0.00,     6790.0,   0.8229E+30
0.400000,  0.00,     6795.0,   0.8226E+30
0.400000,  0.00,     6800.0,   0.8221E+30
0.400000,  0.00,     6805.0,   0.8209E+30
0.400000,  0.00,     6810.0,   0.8218E+30
0.400000,  0.00,     6815.0,   0.8234E+30
0.400000,  0.00,     6820.0,   0.8251E+30
0.400000,  0.00,     6825.0,   0.8264E+30
0.400000,  0.00,     6830.0,   0.8273E+30
0.400000,  0.00,     6835.0,   0.8273E+30
0.400000,  0.00,     6840.0,   0.8290E+30
0.400000,  0.00,     6845.0,   0.8298E+30
0.400000,  0.00,     6850.0,   0.8318E+30
0.400000,  0.00,     6855.0,   0.8331E+30
0.400000,  0.00,     6860.0,   0.8344E+30
0.400000,  0.00,     6865.0,   0.8373E+30
0.400000,  0.00,     6870.0,   0.8399E+30
0.400000,  0.00,     6875.0,   0.8419E+30
0.400000,  0.00,     6880.0,   0.8439E+30
0.400000,  0.00,     6885.0,   0.8459E+30
0.400000,  0.00,     6890.0,   0.8475E+30
0.400000,  0.00,     6895.0,   0.8468E+30
0.400000,  0.00,     6900.0,   0.8440E+30
0.400000,  0.00,     6905.0,   0.8404E+30
0.400000,  0.00,     6910.0,   0.8368E+30
0.400000,  0.00,     6915.0,   0.8338E+30
0.400000,  0.00,     6920.0,   0.8317E+30
0.400000,  0.00,     6925.0,   0.8292E+30
0.400000,  0.00,     6930.0,   0.8263E+30
0.400000,  0.00,     6935.0,   0.8240E+30
0.400000,  0.00,     6940.0,   0.8219E+30
0.400000,  0.00,     6945.0,   0.8203E+30
0.400000,  0.00,     6950.0,   0.8209E+30
0.400000,  0.00,     6955.0,   0.8231E+30
0.400000,  0.00,     6960.0,   0.8258E+30
0.400000,  0.00,     6965.0,   0.8278E+30
0.400000,  0.00,     6970.0,   0.8292E+30
0.400000,  0.00,     6975.0,   0.8262E+30
0.400000,  0.00,     6980.0,   0.8226E+30
0.400000,  0.00,     6985.0,   0.8303E+30
0.400000,  0.00,     6990.0,   0.8319E+30
0.400000,  0.00,     6995.0,   0.8330E+30
0.400000,  0.00,     7000.0,   0.8295E+30
0.400000,  0.00,     7005.0,   0.8278E+30
0.400000,  0.00,     7010.0,   0.8315E+30
0.400000,  0.00,     7015.0,   0.8289E+30
0.400000,  0.00,     7020.0,   0.8313E+30
0.400000,  0.00,     7025.0,   0.8320E+30
0.400000,  0.00,     7030.0,   0.8368E+30
0.400000,  0.00,     7035.0,   0.8383E+30
0.400000,  0.00,     7040.0,   0.8383E+30
0.400000,  0.00,     7045.0,   0.8392E+30
0.400000,  0.00,     7050.0,   0.8327E+30
0.400000,  0.00,     7055.0,   0.8222E+30
0.400000,  0.00,     7060.0,   0.8131E+30
0.400000,  0.00,     7065.0,   0.8004E+30
0.400000,  0.00,     7070.0,   0.7912E+30
0.400000,  0.00,     7075.0,   0.7874E+30
0.400000,  0.00,     7080.0,   0.7793E+30
0.400000,  0.00,     7085.0,   0.7666E+30
0.400000,  0.00,     7090.0,   0.7583E+30
0.400000,  0.00,     7095.0,   0.7547E+30
0.400000,  0.00,     7100.0,   0.7520E+30
0.400000,  0.00,     7105.0,   0.7472E+30
0.400000,  0.00,     7110.0,   0.7423E+30
0.400000,  0.00,     7115.0,   0.7396E+30
0.400000,  0.00,     7120.0,   0.7383E+30
0.400000,  0.00,     7125.0,   0.7375E+30
0.400000,  0.00,     7130.0,   0.7351E+30
0.400000,  0.00,     7135.0,   0.7379E+30
0.400000,  0.00,     7140.0,   0.7388E+30
0.400000,  0.00,     7145.0,   0.7378E+30
0.400000,  0.00,     7150.0,   0.7382E+30
0.400000,  0.00,     7155.0,   0.7450E+30
0.400000,  0.00,     7160.0,   0.7473E+30
0.400000,  0.00,     7165.0,   0.7445E+30
0.400000,  0.00,     7170.0,   0.7444E+30
0.400000,  0.00,     7175.0,   0.7437E+30
0.400000,  0.00,     7180.0,   0.7425E+30
0.400000,  0.00,     7185.0,   0.7360E+30
0.400000,  0.00,     7190.0,   0.7375E+30
0.400000,  0.00,     7195.0,   0.7440E+30
0.400000,  0.00,     7200.0,   0.7462E+30
0.400000,  0.00,     7205.0,   0.7470E+30
0.400000,  0.00,     7210.0,   0.7589E+30
0.400000,  0.00,     7215.0,   0.7700E+30
0.400000,  0.00,     7220.0,   0.7745E+30
0.400000,  0.00,     7225.0,   0.7759E+30
0.400000,  0.00,     7230.0,   0.7771E+30
0.400000,  0.00,     7235.0,   0.7737E+30
0.400000,  0.00,     7240.0,   0.7736E+30
0.400000,  0.00,     7245.0,   0.7740E+30
0.400000,  0.00,     7250.0,   0.7753E+30
0.400000,  0.00,     7255.0,   0.7760E+30
0.400000,  0.00,     7260.0,   0.7798E+30
0.400000,  0.00,     7265.0,   0.7813E+30
0.400000,  0.00,     7270.0,   0.7861E+30
0.400000,  0.00,     7275.0,   0.7806E+30
0.400000,  0.00,     7280.0,   0.7803E+30
0.400000,  0.00,     7285.0,   0.7816E+30
0.400000,  0.00,     7290.0,   0.7768E+30
0.400000,  0.00,     7295.0,   0.7859E+30
0.400000,  0.00,     7300.0,   0.7939E+30
0.400000,  0.00,     7305.0,   0.7955E+30
0.400000,  0.00,     7310.0,   0.7977E+30
0.400000,  0.00,     7315.0,   0.8018E+30
0.400000,  0.00,     7320.0,   0.8045E+30
0.400000,  0.00,     7325.0,   0.8079E+30
0.400000,  0.00,     7330.0,   0.8091E+30
0.400000,  0.00,     7335.0,   0.8143E+30
0.400000,  0.00,     7340.0,   0.8203E+30
0.400000,  0.00,     7345.0,   0.8186E+30
0.400000,  0.00,     7350.0,   0.8164E+30
0.400000,  0.00,     7355.0,   0.8151E+30
0.400000,  0.00,     7360.0,   0.8183E+30
0.400000,  0.00,     7365.0,   0.8218E+30
0.400000,  0.00,     7370.0,   0.8260E+30
0.400000,  0.00,     7375.0,   0.8310E+30
0.400000,  0.00,     7380.0,   0.8320E+30
0.400000,  0.00,     7385.0,   0.8251E+30
0.400000,  0.00,     7390.0,   0.8241E+30
0.400000,  0.00,     7395.0,   0.8299E+30
0.400000,  0.00,     7400.0,   0.8322E+30
0.400000,  0.00,     7405.0,   0.8326E+30
0.400000,  0.00,     7410.0,   0.8262E+30
0.400000,  0.00,     7415.0,   0.8231E+30
0.400000,  0.00,     7420.0,   0.8247E+30
0.400000,  0.00,     7425.0,   0.8300E+30
0.400000,  0.00,     7430.0,   0.8348E+30
0.400000,  0.00,     7435.0,   0.8354E+30
0.400000,  0.00,     7440.0,   0.8316E+30
0.400000,  0.00,     7445.0,   0.8261E+30
0.400000,  0.00,     7450.0,   0.8282E+30
0.400000,  0.00,     7455.0,   0.8302E+30
0.400000,  0.00,     7460.0,   0.8264E+30
0.400000,  0.00,     7465.0,   0.8268E+30
0.400000,  0.00,     7470.0,   0.8306E+30
0.400000,  0.00,     7475.0,   0.8295E+30
0.400000,  0.00,     7480.0,   0.8298E+30
0.400000,  0.00,     7485.0,   0.8313E+30
0.400000,  0.00,     7490.0,   0.8304E+30
0.400000,  0.00,     7495.0,   0.8288E+30
0.400000,  0.00,     7500.0,   0.8348E+30
0.400000,  0.00,     7505.0,   0.8370E+30
0.400000,  0.00,     7510.0,   0.8359E+30
0.400000,  0.00,     7515.0,   0.8395E+30
0.400000,  0.00,     7520.0,   0.8426E+30
0.400000,  0.00,     7525.0,   0.8409E+30
0.400000,  0.00,     7530.0,   0.8426E+30
0.400000,  0.00,     7535.0,   0.8464E+30
0.400000,  0.00,     7540.0,   0.8496E+30
0.400000,  0.00,     7545.0,   0.8496E+30
0.400000,  0.00,     7550.0,   0.8485E+30
0.400000,  0.00,     7555.0,   0.8477E+30
0.400000,  0.00,     7560.0,   0.8468E+30
0.400000,  0.00,     7565.0,   0.8457E+30
0.400000,  0.00,     7570.0,   0.8432E+30
0.400000,  0.00,     7575.0,   0.8412E+30
0.400000,  0.00,     7580.0,   0.8401E+30
0.400000,  0.00,     7585.0,   0.8390E+30
0.400000,  0.00,     7590.0,   0.8376E+30
0.400000,  0.00,     7595.0,   0.8359E+30
0.400000,  0.00,     7600.0,   0.8340E+30
0.400000,  0.00,     7605.0,   0.8320E+30
0.400000,  0.00,     7610.0,   0.8288E+30
0.400000,  0.00,     7615.0,   0.8229E+30
0.400000,  0.00,     7620.0,   0.8175E+30
0.400000,  0.00,     7625.0,   0.8146E+30
0.400000,  0.00,     7630.0,   0.8135E+30
0.400000,  0.00,     7635.0,   0.8110E+30
0.400000,  0.00,     7640.0,   0.8075E+30
0.400000,  0.00,     7645.0,   0.8035E+30
0.400000,  0.00,     7650.0,   0.7987E+30
0.400000,  0.00,     7655.0,   0.7939E+30
0.400000,  0.00,     7660.0,   0.7896E+30
0.400000,  0.00,     7665.0,   0.7870E+30
0.400000,  0.00,     7670.0,   0.7868E+30
0.400000,  0.00,     7675.0,   0.7861E+30
0.400000,  0.00,     7680.0,   0.7852E+30
0.400000,  0.00,     7685.0,   0.7843E+30
0.400000,  0.00,     7690.0,   0.7834E+30
0.400000,  0.00,     7695.0,   0.7824E+30
0.400000,  0.00,     7700.0,   0.7825E+30
0.400000,  0.00,     7705.0,   0.7834E+30
0.400000,  0.00,     7710.0,   0.7836E+30
0.400000,  0.00,     7715.0,   0.7836E+30
0.400000,  0.00,     7720.0,   0.7850E+30
0.400000,  0.00,     7725.0,   0.7858E+30
0.400000,  0.00,     7730.0,   0.7880E+30
0.400000,  0.00,     7735.0,   0.7916E+30
0.400000,  0.00,     7740.0,   0.7916E+30
0.400000,  0.00,     7745.0,   0.7867E+30
0.400000,  0.00,     7750.0,   0.7862E+30
0.400000,  0.00,     7755.0,   0.7942E+30
0.400000,  0.00,     7760.0,   0.7967E+30
0.400000,  0.00,     7765.0,   0.7956E+30
0.400000,  0.00,     7770.0,   0.7893E+30
0.400000,  0.00,     7775.0,   0.7843E+30
0.400000,  0.00,     7780.0,   0.7891E+30
0.400000,  0.00,     7785.0,   0.7953E+30
0.400000,  0.00,     7790.0,   0.8001E+30
0.400000,  0.00,     7795.0,   0.8038E+30
0.400000,  0.00,     7800.0,   0.8047E+30
0.400000,  0.00,     7805.0,   0.8055E+30
0.400000,  0.00,     7810.0,   0.8025E+30
0.400000,  0.00,     7815.0,   0.8034E+30
0.400000,  0.00,     7820.0,   0.8042E+30
0.400000,  0.00,     7825.0,   0.8022E+30
0.400000,  0.00,     7830.0,   0.7940E+30
0.400000,  0.00,     7835.0,   0.7859E+30
0.400000,  0.00,     7840.0,   0.7860E+30
0.400000,  0.00,     7845.0,   0.7841E+30
0.400000,  0.00,     7850.0,   0.7801E+30
0.400000,  0.00,     7855.0,   0.7766E+30
0.400000,  0.00,     7860.0,   0.7749E+30
0.400000,  0.00,     7865.0,   0.7711E+30
0.400000,  0.00,     7870.0,   0.7658E+30
0.400000,  0.00,     7875.0,   0.7594E+30
0.400000,  0.00,     7880.0,   0.7565E+30
0.400000,  0.00,     7885.0,   0.7563E+30
0.400000,  0.00,     7890.0,   0.7529E+30
0.400000,  0.00,     7895.0,   0.7422E+30
0.400000,  0.00,     7900.0,   0.7381E+30
0.400000,  0.00,     7905.0,   0.7372E+30
0.400000,  0.00,     7910.0,   0.7336E+30
0.400000,  0.00,     7915.0,   0.7296E+30
0.400000,  0.00,     7920.0,   0.7291E+30
0.400000,  0.00,     7925.0,   0.7296E+30
0.400000,  0.00,     7930.0,   0.7270E+30
0.400000,  0.00,     7935.0,   0.7260E+30
0.400000,  0.00,     7940.0,   0.7262E+30
0.400000,  0.00,     7945.0,   0.7266E+30
0.400000,  0.00,     7950.0,   0.7326E+30
0.400000,  0.00,     7955.0,   0.7385E+30
0.400000,  0.00,     7960.0,   0.7421E+30
0.400000,  0.00,     7965.0,   0.7466E+30
0.400000,  0.00,     7970.0,   0.7520E+30
0.400000,  0.00,     7975.0,   0.7569E+30
0.400000,  0.00,     7980.0,   0.7587E+30
0.400000,  0.00,     7985.0,   0.7599E+30
0.400000,  0.00,     7990.0,   0.7604E+30
0.400000,  0.00,     7995.0,   0.7581E+30
0.400000,  0.00,     8000.0,   0.7565E+30
0.400000,  0.00,     8005.0,   0.7613E+30
0.400000,  0.00,     8010.0,   0.7636E+30
0.400000,  0.00,     8015.0,   0.7660E+30
0.400000,  0.00,     8020.0,   0.7661E+30
0.400000,  0.00,     8025.0,   0.7617E+30
0.400000,  0.00,     8030.0,   0.7614E+30
0.400000,  0.00,     8035.0,   0.7652E+30
0.400000,  0.00,     8040.0,   0.7627E+30
0.400000,  0.00,     8045.0,   0.7560E+30
0.400000,  0.00,     8050.0,   0.7535E+30
0.400000,  0.00,     8055.0,   0.7564E+30
0.400000,  0.00,     8060.0,   0.7567E+30
0.400000,  0.00,     8065.0,   0.7511E+30
0.400000,  0.00,     8070.0,   0.7449E+30
0.400000,  0.00,     8075.0,   0.7413E+30
0.400000,  0.00,     8080.0,   0.7395E+30
0.400000,  0.00,     8085.0,   0.7363E+30
0.400000,  0.00,     8090.0,   0.7334E+30
0.400000,  0.00,     8095.0,   0.7305E+30
0.400000,  0.00,     8100.0,   0.7317E+30
0.400000,  0.00,     8105.0,   0.7332E+30
0.400000,  0.00,     8110.0,   0.7343E+30
0.400000,  0.00,     8115.0,   0.7356E+30
0.400000,  0.00,     8120.0,   0.7392E+30
0.400000,  0.00,     8125.0,   0.7422E+30
0.400000,  0.00,     8130.0,   0.7418E+30
0.400000,  0.00,     8135.0,   0.7412E+30
0.400000,  0.00,     8140.0,   0.7431E+30
0.400000,  0.00,     8145.0,   0.7424E+30
0.400000,  0.00,     8150.0,   0.7414E+30
0.400000,  0.00,     8155.0,   0.7422E+30
0.400000,  0.00,     8160.0,   0.7407E+30
0.400000,  0.00,     8165.0,   0.7374E+30
0.400000,  0.00,     8170.0,   0.7409E+30
0.400000,  0.00,     8175.0,   0.7418E+30
0.400000,  0.00,     8180.0,   0.7372E+30
0.400000,  0.00,     8185.0,   0.7365E+30
0.400000,  0.00,     8190.0,   0.7367E+30
0.400000,  0.00,     8195.0,   0.7345E+30
0.400000,  0.00,     8200.0,   0.7365E+30
0.400000,  0.00,     8205.0,   0.7438E+30
0.400000,  0.00,     8210.0,   0.7466E+30
0.400000,  0.00,     8215.0,   0.7473E+30
0.400000,  0.00,     8220.0,   0.7462E+30
0.400000,  0.00,     8225.0,   0.7416E+30
0.400000,  0.00,     8230.0,   0.7364E+30
0.400000,  0.00,     8235.0,   0.7444E+30
0.400000,  0.00,     8240.0,   0.7504E+30
0.400000,  0.00,     8245.0,   0.7505E+30
0.400000,  0.00,     8250.0,   0.7512E+30
0.400000,  0.00,     8255.0,   0.7478E+30
0.400000,  0.00,     8260.0,   0.7493E+30
0.400000,  0.00,     8265.0,   0.7510E+30
0.400000,  0.00,     8270.0,   0.7485E+30
0.400000,  0.00,     8275.0,   0.7427E+30
0.400000,  0.00,     8280.0,   0.7422E+30
0.400000,  0.00,     8285.0,   0.7399E+30
0.400000,  0.00,     8290.0,   0.7355E+30
0.400000,  0.00,     8295.0,   0.7314E+30
0.400000,  0.00,     8300.0,   0.7290E+30
0.400000,  0.00,     8305.0,   0.7270E+30
0.400000,  0.00,     8310.0,   0.7272E+30
0.400000,  0.00,     8315.0,   0.7289E+30
0.400000,  0.00,     8320.0,   0.7277E+30
0.400000,  0.00,     8325.0,   0.7266E+30
0.400000,  0.00,     8330.0,   0.7245E+30
0.400000,  0.00,     8335.0,   0.7234E+30
0.400000,  0.00,     8340.0,   0.7245E+30
0.400000,  0.00,     8345.0,   0.7269E+30
0.400000,  0.00,     8350.0,   0.7279E+30
0.400000,  0.00,     8355.0,   0.7299E+30
0.400000,  0.00,     8360.0,   0.7300E+30
0.400000,  0.00,     8365.0,   0.7306E+30
0.400000,  0.00,     8370.0,   0.7323E+30
0.400000,  0.00,     8375.0,   0.7323E+30
0.400000,  0.00,     8380.0,   0.7302E+30
0.400000,  0.00,     8385.0,   0.7276E+30
0.400000,  0.00,     8390.0,   0.7301E+30
0.400000,  0.00,     8395.0,   0.7348E+30
0.400000,  0.00,     8400.0,   0.7355E+30
0.400000,  0.00,     8405.0,   0.7360E+30
0.400000,  0.00,     8410.0,   0.7347E+30
0.400000,  0.00,     8415.0,   0.7337E+30
0.400000,  0.00,     8420.0,   0.7325E+30
0.400000,  0.00,     8425.0,   0.7300E+30
0.400000,  0.00,     8430.0,   0.7258E+30
0.400000,  0.00,     8435.0,   0.7196E+30
0.400000,  0.00,     8440.0,   0.7146E+30
0.400000,  0.00,     8445.0,   0.7138E+30
0.400000,  0.00,     8450.0,   0.7169E+30
0.400000,  0.00,     8455.0,   0.7194E+30
0.400000,  0.00,     8460.0,   0.7166E+30
0.400000,  0.00,     8465.0,   0.7106E+30
0.400000,  0.00,     8470.0,   0.7092E+30
0.400000,  0.00,     8475.0,   0.7145E+30
0.400000,  0.00,     8480.0,   0.7166E+30
0.400000,  0.00,     8485.0,   0.7163E+30
0.400000,  0.00,     8490.0,   0.7095E+30
0.400000,  0.00,     8495.0,   0.6839E+30
0.400000,  0.00,     8500.0,   0.6698E+30
0.400000,  0.00,     8505.0,   0.6870E+30
0.400000,  0.00,     8510.0,   0.6960E+30
0.400000,  0.00,     8515.0,   0.6950E+30
0.400000,  0.00,     8520.0,   0.6967E+30
0.400000,  0.00,     8525.0,   0.6948E+30
0.400000,  0.00,     8530.0,   0.6850E+30
0.400000,  0.00,     8535.0,   0.6661E+30
0.400000,  0.00,     8540.0,   0.6271E+30
0.400000,  0.00,     8545.0,   0.6279E+30
0.400000,  0.00,     8550.0,   0.6692E+30
0.400000,  0.00,     8555.0,   0.6952E+30
0.400000,  0.00,     8560.0,   0.7098E+30
0.400000,  0.00,     8565.0,   0.7182E+30
0.400000,  0.00,     8570.0,   0.7212E+30
0.400000,  0.00,     8575.0,   0.7225E+30
0.400000,  0.00,     8580.0,   0.7221E+30
0.400000,  0.00,     8585.0,   0.7210E+30
0.400000,  0.00,     8590.0,   0.7190E+30
0.400000,  0.00,     8595.0,   0.7150E+30
0.400000,  0.00,     8600.0,   0.7151E+30
0.400000,  0.00,     8605.0,   0.7204E+30
0.400000,  0.00,     8610.0,   0.7245E+30
0.400000,  0.00,     8615.0,   0.7302E+30
0.400000,  0.00,     8620.0,   0.7356E+30
0.400000,  0.00,     8625.0,   0.7406E+30
0.400000,  0.00,     8630.0,   0.7439E+30
0.400000,  0.00,     8635.0,   0.7462E+30
0.400000,  0.00,     8640.0,   0.7444E+30
0.400000,  0.00,     8645.0,   0.7373E+30
0.400000,  0.00,     8650.0,   0.7250E+30
0.400000,  0.00,     8655.0,   0.7058E+30
0.400000,  0.00,     8660.0,   0.6680E+30
0.400000,  0.00,     8665.0,   0.6588E+30
0.400000,  0.00,     8670.0,   0.6874E+30
0.400000,  0.00,     8675.0,   0.7062E+30
0.400000,  0.00,     8680.0,   0.7201E+30
0.400000,  0.00,     8685.0,   0.7265E+30
0.400000,  0.00,     8690.0,   0.7309E+30
0.400000,  0.00,     8695.0,   0.7411E+30
0.400000,  0.00,     8700.0,   0.7454E+30
0.400000,  0.00,     8705.0,   0.7487E+30
0.400000,  0.00,     8710.0,   0.7496E+30
0.400000,  0.00,     8715.0,   0.7534E+30
0.400000,  0.00,     8720.0,   0.7568E+30
0.400000,  0.00,     8725.0,   0.7533E+30
0.400000,  0.00,     8730.0,   0.7484E+30
0.400000,  0.00,     8735.0,   0.7418E+30
0.400000,  0.00,     8740.0,   0.7337E+30
0.400000,  0.00,     8745.0,   0.7250E+30
0.400000,  0.00,     8750.0,   0.7168E+30
0.400000,  0.00,     8755.0,   0.7187E+30
0.400000,  0.00,     8760.0,   0.7287E+30
0.400000,  0.00,     8765.0,   0.7338E+30
0.400000,  0.00,     8770.0,   0.7368E+30
0.400000,  0.00,     8775.0,   0.7421E+30
0.400000,  0.00,     8780.0,   0.7475E+30
0.400000,  0.00,     8785.0,   0.7471E+30
0.400000,  0.00,     8790.0,   0.7463E+30
0.400000,  0.00,     8795.0,   0.7464E+30
0.400000,  0.00,     8800.0,   0.7458E+30
0.400000,  0.00,     8805.0,   0.7384E+30
0.400000,  0.00,     8810.0,   0.7415E+30
0.400000,  0.00,     8815.0,   0.7489E+30
0.400000,  0.00,     8820.0,   0.7490E+30
0.400000,  0.00,     8825.0,   0.7495E+30
0.400000,  0.00,     8830.0,   0.7527E+30
0.400000,  0.00,     8835.0,   0.7484E+30
0.400000,  0.00,     8840.0,   0.7451E+30
0.400000,  0.00,     8845.0,   0.7434E+30
0.400000,  0.00,     8850.0,   0.7380E+30
0.400000,  0.00,     8855.0,   0.7270E+30
0.400000,  0.00,     8860.0,   0.7121E+30
0.400000,  0.00,     8865.0,   0.7065E+30
0.400000,  0.00,     8870.0,   0.7113E+30
0.400000,  0.00,     8875.0,   0.7179E+30
0.400000,  0.00,     8880.0,   0.7215E+30
0.400000,  0.00,     8885.0,   0.7285E+30
0.400000,  0.00,     8890.0,   0.7319E+30
0.400000,  0.00,     8895.0,   0.7347E+30
0.400000,  0.00,     8900.0,   0.7392E+30
0.400000,  0.00,     8905.0,   0.7424E+30
0.400000,  0.00,     8910.0,   0.7420E+30
0.400000,  0.00,     8915.0,   0.7434E+30
0.400000,  0.00,     8920.0,   0.7439E+30
0.400000,  0.00,     8925.0,   0.7405E+30
0.400000,  0.00,     8930.0,   0.7427E+30
0.400000,  0.00,     8935.0,   0.7447E+30
0.400000,  0.00,     8940.0,   0.7449E+30
0.400000,  0.00,     8945.0,   0.7447E+30
0.400000,  0.00,     8950.0,   0.7461E+30
0.400000,  0.00,     8955.0,   0.7468E+30
0.400000,  0.00,     8960.0,   0.7449E+30
0.400000,  0.00,     8965.0,   0.7393E+30
0.400000,  0.00,     8970.0,   0.7385E+30
0.400000,  0.00,     8975.0,   0.7379E+30
0.400000,  0.00,     8980.0,   0.7350E+30
0.400000,  0.00,     8985.0,   0.7282E+30
0.400000,  0.00,     8990.0,   0.7211E+30
0.400000,  0.00,     8995.0,   0.7239E+30
0.400000,  0.00,     9000.0,   0.7188E+30
0.400000,  0.00,     9005.0,   0.7152E+30
0.400000,  0.00,     9010.0,   0.7089E+30
0.400000,  0.00,     9015.0,   0.7059E+30
0.400000,  0.00,     9020.0,   0.7135E+30
0.400000,  0.00,     9025.0,   0.7222E+30
0.400000,  0.00,     9030.0,   0.7340E+30
0.400000,  0.00,     9035.0,   0.7438E+30
0.400000,  0.00,     9040.0,   0.7484E+30
0.400000,  0.00,     9045.0,   0.7497E+30
0.400000,  0.00,     9050.0,   0.7500E+30
0.400000,  0.00,     9055.0,   0.7474E+30
0.400000,  0.00,     9060.0,   0.7433E+30
0.400000,  0.00,     9065.0,   0.7411E+30
0.400000,  0.00,     9070.0,   0.7399E+30
0.400000,  0.00,     9075.0,   0.7375E+30
0.400000,  0.00,     9080.0,   0.7335E+30
0.400000,  0.00,     9085.0,   0.7311E+30
0.400000,  0.00,     9090.0,   0.7273E+30
0.400000,  0.00,     9095.0,   0.7271E+30
0.400000,  0.00,     9100.0,   0.7244E+30
0.400000,  0.00,     9105.0,   0.7223E+30
0.400000,  0.00,     9110.0,   0.7191E+30
0.400000,  0.00,     9115.0,   0.7143E+30
0.400000,  0.00,     9120.0,   0.7092E+30
0.400000,  0.00,     9125.0,   0.7090E+30
0.400000,  0.00,     9130.0,   0.7016E+30
0.400000,  0.00,     9135.0,   0.6937E+30
0.400000,  0.00,     9140.0,   0.6881E+30
0.400000,  0.00,     9145.0,   0.6816E+30
0.400000,  0.00,     9150.0,   0.6724E+30
0.400000,  0.00,     9155.0,   0.6658E+30
0.400000,  0.00,     9160.0,   0.6676E+30
0.400000,  0.00,     9165.0,   0.6638E+30
0.400000,  0.00,     9170.0,   0.6551E+30
0.400000,  0.00,     9175.0,   0.6497E+30
0.400000,  0.00,     9180.0,   0.6525E+30
0.400000,  0.00,     9185.0,   0.6512E+30
0.400000,  0.00,     9190.0,   0.6481E+30
0.400000,  0.00,     9195.0,   0.6465E+30
0.400000,  0.00,     9200.0,   0.6455E+30
0.400000,  0.00,     9205.0,   0.6424E+30
0.400000,  0.00,     9210.0,   0.6364E+30
0.400000,  0.00,     9215.0,   0.6338E+30
0.400000,  0.00,     9220.0,   0.6361E+30
0.400000,  0.00,     9225.0,   0.6351E+30
0.400000,  0.00,     9230.0,   0.6323E+30
0.400000,  0.00,     9235.0,   0.6350E+30
0.400000,  0.00,     9240.0,   0.6386E+30
0.400000,  0.00,     9245.0,   0.6400E+30
0.400000,  0.00,     9250.0,   0.6436E+30
0.400000,  0.00,     9255.0,   0.6467E+30
0.400000,  0.00,     9260.0,   0.6503E+30
0.400000,  0.00,     9265.0,   0.6560E+30
0.400000,  0.00,     9270.0,   0.6623E+30
0.400000,  0.00,     9275.0,   0.6648E+30
0.400000,  0.00,     9280.0,   0.6642E+30
0.400000,  0.00,     9285.0,   0.6666E+30
0.400000,  0.00,     9290.0,   0.6647E+30
0.400000,  0.00,     9295.0,   0.6607E+30
0.400000,  0.00,     9300.0,   0.6562E+30
0.400000,  0.00,     9305.0,   0.6518E+30
0.400000,  0.00,     9310.0,   0.6449E+30
0.400000,  0.00,     9315.0,   0.6371E+30
0.400000,  0.00,     9320.0,   0.6344E+30
0.400000,  0.00,     9325.0,   0.6371E+30
0.400000,  0.00,     9330.0,   0.6421E+30
0.400000,  0.00,     9335.0,   0.6360E+30
0.400000,  0.00,     9340.0,   0.6296E+30
0.400000,  0.00,     9345.0,   0.6236E+30
0.400000,  0.00,     9350.0,   0.6318E+30
0.400000,  0.00,     9355.0,   0.6178E+30
0.400000,  0.00,     9360.0,   0.6215E+30
0.400000,  0.00,     9365.0,   0.6279E+30
0.400000,  0.00,     9370.0,   0.6265E+30
0.400000,  0.00,     9375.0,   0.6370E+30
0.400000,  0.00,     9380.0,   0.6374E+30
0.400000,  0.00,     9385.0,   0.6479E+30
0.400000,  0.00,     9390.0,   0.6587E+30
0.400000,  0.00,     9395.0,   0.6627E+30
0.400000,  0.00,     9400.0,   0.6551E+30
0.400000,  0.00,     9405.0,   0.6469E+30
0.400000,  0.00,     9410.0,   0.6356E+30
